scenario_id,p,config,seed,spawned,passed,avg_travel_time,p95_travel_time,n_completed,avg_gate_wait,p95_gate_wait,avg_post_gate,p95_post_gate,avg_esc_wait_precise,p95_esc_wait_precise,n_esc_precise,n_exit1,n_exit4,exit1_share,zone1_avg_density,zone1_max_density,zone2_avg_density,zone2_max_density,zone3a_avg_density,zone3a_max_density,zone3b_avg_density,zone3b_max_density,zone3c_avg_density,zone3c_max_density,zone4a_avg_density,zone4a_max_density,zone4b_avg_density,zone4b_max_density,zone4c_avg_density,zone4c_max_density
p70_cfg2_s46,0.7,2,46,811,772,55.15610738255035,103.66999999999999,745,26.06686046511627,76.18499999999999,23.99624161073827,28.89000000000003,20.357697456492645,25.135,747,360,385,0.48322147651006714,0.060333333333333336,0.136,1.4020833333333333,3.9642857142857144,0.4784722222222222,1.125,0.1388888888888889,1.0,0.03333333333333333,0.06666666666666667,0.5114583333333333,1.125,0.21944444444444444,1.8333333333333333,0.03638888888888889,0.06666666666666667
p70_cfg3_s42,0.7,3,42,794,794,51.27907711757271,81.60000000000002,791,14.54250629722921,40.91749999999999,29.565613147914053,45.32500000000001,25.91803278688526,41.67,793,308,483,0.3893805309734513,0.05278666666666667,0.1256,0.7511904761904763,3.0357142857142856,0.4079861111111111,1.0833333333333333,0.10694444444444445,1.0,0.028611111111111108,0.06666666666666667,0.7777777777777778,1.7083333333333333,0.8791666666666668,1.8333333333333333,0.04555555555555556,0.06666666666666667
p70_cfg3_s43,0.7,3,43,823,823,53.47922318125771,86.325,811,17.8287970838396,45.88999999999997,29.389704069050577,46.325,25.905473554735554,43.05,813,317,494,0.3908754623921085,0.057620000000000005,0.1272,0.9285714285714286,3.357142857142857,0.40972222222222227,1.0416666666666667,0.11944444444444445,1.0,0.028611111111111108,0.06666666666666667,0.8184027777777777,1.7083333333333333,0.936111111111111,2.0,0.0475,0.06666666666666667
p70_cfg3_s44,0.7,3,44,807,807,49.995466321243526,78.4225,772,14.049256505576198,41.21499999999994,29.553108808290176,47.700000000000045,26.008516129032266,44.36500000000001,775,308,464,0.39896373056994816,0.05324666666666667,0.1328,0.7401785714285715,3.2857142857142856,0.3986111111111111,1.0416666666666667,0.12083333333333333,1.1666666666666667,0.03027777777777778,0.06666666666666667,0.8211805555555555,1.7083333333333333,0.8638888888888889,2.0,0.04416666666666667,0.06666666666666667
p70_cfg3_s46,0.7,3,46,811,811,50.17703751617077,85.20999999999998,773,14.398643649815034,44.674999999999955,29.826972833117743,49.540000000000006,26.311855670103103,45.7625,776,310,463,0.40103492884864167,0.05393333333333334,0.1328,0.7574404761904762,3.2857142857142856,0.3913194444444445,1.0416666666666667,0.12638888888888888,1.3333333333333333,0.028055555555555556,0.06666666666666667,0.8329861111111111,1.875,0.9069444444444444,2.0,0.04388888888888889,0.06666666666666667
p70_cfg3_s45,0.7,3,45,857,857,51.76024096385543,84.53250000000003,830,12.935472578763118,38.96999999999993,31.904036144578328,53.0275,28.28859543817528,49.52,833,337,493,0.40602409638554215,0.05827333333333334,0.1312,0.7258928571428571,3.0714285714285716,0.4375,1.125,0.2722222222222222,1.5,0.03305555555555555,0.06666666666666667,0.9315972222222223,2.0416666666666665,0.9944444444444445,2.1666666666666665,0.04666666666666666,0.06666666666666667
p70_cfg4_s42,0.7,4,42,794,794,47.227518891687666,71.485,794,7.292947103274553,21.874999999999957,31.132871536523947,48.11750000000002,27.575566750629733,44.35249999999999,794,367,427,0.4622166246851385,0.04867333333333333,0.1264,0.4288690476190476,2.642857142857143,0.48819444444444443,1.2916666666666667,0.5166666666666667,1.8333333333333333,0.035277777777777776,0.06666666666666667,0.709375,1.75,0.8125,2.0,0.04055555555555555,0.06666666666666667
p70_cfg4_s44,0.7,4,44,807,807,46.814331210191085,70.90999999999998,785,6.6170384138785545,18.284999999999965,31.759299363057337,49.75,28.335931558935364,46.48999999999997,789,362,423,0.46114649681528663,0.04954,0.1328,0.39672619047619045,2.2857142857142856,0.5121527777777778,1.4166666666666667,0.5902777777777778,1.8333333333333333,0.03444444444444445,0.06666666666666667,0.7423611111111111,1.9583333333333333,0.8222222222222223,2.0,0.04027777777777777,0.06666666666666667
p70_cfg4_s43,0.7,4,43,823,823,48.28086269744837,73.74,823,6.842709599027939,16.849999999999994,32.410206561360894,52.245,28.86051032806805,48.84000000000002,823,373,450,0.4532199270959903,0.05138666666666667,0.1256,0.41666666666666663,2.0357142857142856,0.5118055555555555,1.3333333333333333,0.5555555555555556,1.8333333333333333,0.035555555555555556,0.06666666666666667,0.7829861111111112,2.0416666666666665,0.8916666666666666,2.0,0.043333333333333335,0.06666666666666667
p70_cfg4_s45,0.7,4,45,857,857,49.4688018979834,73.85000000000002,843,7.873862310385057,18.35,32.879122182680916,51.09500000000002,29.41609467455622,47.89999999999998,845,399,444,0.47330960854092524,0.05536,0.1296,0.4758928571428571,2.0357142857142856,0.5690972222222223,1.4166666666666667,0.6333333333333333,1.8333333333333333,0.037222222222222226,0.06666666666666667,0.8104166666666667,2.0833333333333335,0.9249999999999999,2.0,0.042222222222222223,0.06666666666666667
p70_cfg4_s46,0.7,4,46,811,811,47.14281210592687,73.46000000000001,793,6.561405672009859,18.625000000000014,31.95756620428753,51.69000000000001,28.53943396226416,48.74499999999998,795,370,423,0.4665825977301387,0.05006666666666667,0.1272,0.3997023809523809,2.25,0.5024305555555556,1.2916666666666667,0.548611111111111,1.8333333333333333,0.03611111111111111,0.06666666666666667,0.782638888888889,2.0416666666666665,0.8416666666666667,2.0,0.03944444444444444,0.06666666666666667
p70_cfg5_s42,0.7,5,42,794,794,47.76511335012595,74.02249999999995,794,6.081423173803522,23.434999999999977,32.630730478589435,53.66750000000001,29.184886649874063,50.50250000000001,794,347,447,0.43702770780856426,0.049153333333333334,0.1264,0.38541666666666663,1.6785714285714286,0.4527777777777778,1.375,0.4777777777777778,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.8232638888888889,2.5416666666666665,0.8916666666666666,2.0,0.041944444444444444,0.06666666666666667
p70_cfg5_s43,0.7,5,43,823,823,48.380365853658546,78.0625,820,7.796294046172533,41.09000000000002,32.00250000000001,54.45500000000004,28.535182926829275,51.1575,820,359,461,0.4378048780487805,0.05159333333333333,0.124,0.4842261904761905,1.8571428571428572,0.4545138888888889,1.25,0.4222222222222222,1.8333333333333333,0.032777777777777774,0.06666666666666667,0.8427083333333334,2.2916666666666665,0.9277777777777777,2.0,0.043611111111111114,0.06666666666666667
p70_cfg5_s44,0.7,5,44,807,807,47.23550446998724,71.03000000000006,783,6.068215613382893,21.085000000000015,32.25178799489145,51.53999999999999,28.838945362134695,48.29999999999999,787,358,425,0.45721583652618136,0.05012,0.1352,0.3875,2.0,0.4902777777777778,1.4166666666666667,0.5236111111111111,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.8142361111111112,2.4583333333333335,0.8541666666666666,2.1666666666666665,0.04083333333333334,0.06666666666666667
p70_cfg5_s45,0.7,5,45,857,857,48.759940476190486,76.80250000000007,840,7.492182030338382,30.69999999999994,32.437797619047636,54.662499999999994,29.029097387173405,51.68749999999997,842,374,466,0.4452380952380952,0.054573333333333335,0.128,0.47797619047619044,1.8214285714285714,0.4774305555555556,1.25,0.45,1.6666666666666667,0.03611111111111111,0.06666666666666667,0.9246527777777778,2.3333333333333335,0.9611111111111111,2.1666666666666665,0.04472222222222222,0.06666666666666667
p70_cfg5_s46,0.7,5,46,811,811,47.56892405063292,78.84250000000003,790,8.673612823674473,44.15,31.035063291139256,51.055000000000014,27.63066750629724,47.984999999999985,794,354,436,0.4481012658227848,0.05064,0.132,0.5172619047619047,2.3214285714285716,0.4673611111111111,1.3333333333333333,0.4694444444444445,1.8333333333333333,0.03305555555555555,0.06666666666666667,0.7690972222222222,2.0833333333333335,0.8277777777777778,2.1666666666666665,0.041666666666666664,0.06666666666666667
p70_cfg6_s42,0.7,6,42,794,770,55.321372549019614,134.4,765,21.03625162127107,111.35,27.26745098039217,41.48,23.83263707571802,37.8125,766,299,466,0.3908496732026144,0.05829333333333333,0.1248,1.1660714285714284,2.3214285714285716,0.37881944444444443,1.3333333333333333,0.3763888888888889,1.8333333333333333,0.02888888888888889,0.06666666666666667,0.6444444444444445,1.6666666666666667,0.6361111111111112,1.8333333333333333,0.04472222222222222,0.06666666666666667
p70_cfg6_s43,0.7,6,43,823,778,58.14721862871928,143.76,773,23.219768934531448,122.55499999999986,28.00724450194051,43.19000000000002,24.591332470892635,40.0,773,297,476,0.38421733505821476,0.06435333333333333,0.1328,1.39375,2.75,0.3795138888888889,1.375,0.3666666666666667,1.8333333333333333,0.028333333333333332,0.06666666666666667,0.6829861111111111,1.75,0.7013888888888888,1.8333333333333333,0.04583333333333333,0.06666666666666667
p70_cfg6_s44,0.7,6,44,807,769,55.20821094793059,126.90000000000002,749,20.029220779220772,105.1375,28.89712950600803,45.05000000000007,25.532023968042623,41.800000000000004,751,286,463,0.3818424566088118,0.060593333333333325,0.1536,1.1886904761904762,2.9642857142857144,0.3927083333333334,1.5,0.3680555555555556,1.8333333333333333,0.028333333333333332,0.06666666666666667,0.7059027777777778,1.9166666666666667,0.7166666666666667,2.0,0.041944444444444444,0.06666666666666667
p70_cfg6_s45,0.7,6,45,857,807,59.23333333333335,150.2775,798,23.876670792079207,126.18250000000002,28.75494987468673,43.037499999999994,25.324187500000008,39.71500000000003,800,314,484,0.39348370927318294,0.06875333333333333,0.1544,1.5,3.142857142857143,0.4284722222222222,1.5,0.43472222222222223,1.8333333333333333,0.030555555555555555,0.06666666666666667,0.6982638888888889,1.6666666666666667,0.7305555555555556,2.0,0.04583333333333333,0.06666666666666667
p70_cfg6_s46,0.7,6,46,811,769,57.55729303547964,143.79999999999995,761,22.795454545454547,121.92750000000001,27.903613666228658,43.250000000000014,24.470866141732287,39.55000000000006,762,296,465,0.38896189224704336,0.06280666666666668,0.1384,1.3407738095238095,2.9285714285714284,0.38645833333333335,1.375,0.4152777777777778,2.0,0.028611111111111108,0.06666666666666667,0.6461805555555555,1.7916666666666667,0.6875,2.0,0.04583333333333333,0.06666666666666667
p80_cfg1_s42,0.8,1,42,794,478,151.21774891774893,345.69,462,117.68682008368201,317.48749999999995,23.831709956709975,27.9975,20.030777537796983,23.950000000000003,463,89,373,0.19264069264069264,0.18061333333333335,0.3136,6.713988095238095,12.285714285714286,0.09618055555555555,0.5416666666666666,0.019444444444444445,0.3333333333333333,0.008333333333333333,0.06666666666666667,0.5381944444444444,0.9583333333333334,0.07361111111111111,0.5,0.03666666666666667,0.06666666666666667
p80_cfg1_s43,0.8,1,43,823,495,143.46177083333333,346.07750000000004,480,111.1721212121212,311.57499999999993,23.392916666666686,27.7025,19.57609147609148,23.700000000000045,481,94,386,0.19583333333333333,0.17856666666666668,0.3264,6.578273809523809,12.607142857142858,0.10104166666666665,0.5416666666666666,0.006944444444444444,0.16666666666666666,0.008333333333333333,0.06666666666666667,0.5399305555555556,0.8333333333333334,0.08333333333333333,0.8333333333333334,0.03638888888888889,0.06666666666666667
p80_cfg1_s44,0.8,1,44,807,487,140.00845665961944,339.99,473,105.61639344262295,282.86249999999995,24.005602536997905,28.30000000000001,20.13575949367089,24.25,474,96,377,0.2029598308668076,0.15866666666666668,0.3128,5.729464285714286,12.0,0.10451388888888889,0.6666666666666666,0.013888888888888888,0.3333333333333333,0.01,0.06666666666666667,0.5420138888888889,0.875,0.08472222222222221,0.5,0.035833333333333335,0.06666666666666667
p80_cfg1_s45,0.8,1,45,857,498,143.76180124223606,340.78000000000003,483,110.9839357429719,309.98749999999995,23.70879917184267,27.950000000000045,19.950309917355376,24.142499999999984,484,94,389,0.19461697722567287,0.18047333333333335,0.344,6.583630952380952,13.428571428571429,0.09583333333333333,0.5,0.012499999999999999,0.3333333333333333,0.0077777777777777776,0.06666666666666667,0.5538194444444444,1.125,0.1125,1.1666666666666667,0.036944444444444446,0.06666666666666667
p80_cfg2_s42,0.8,2,42,794,778,68.55179760319575,127.45,751,38.87804878048779,94.82499999999997,23.68042609853531,26.700000000000045,20.023572377158043,22.94999999999999,753,372,379,0.49533954727030627,0.07143333333333333,0.1352,1.8913690476190477,4.321428571428571,0.515625,0.9166666666666666,0.06527777777777778,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.4979166666666666,1.0416666666666667,0.125,1.5,0.03833333333333333,0.06666666666666667
p80_cfg1_s46,0.8,1,46,811,477,151.99318181818182,347.70000000000005,462,118.5332285115304,317.1,24.100432900432914,28.29750000000001,20.367062634989207,24.450000000000003,463,91,371,0.19696969696969696,0.17731333333333335,0.3208,6.502976190476191,12.464285714285714,0.10069444444444443,0.5,0.011111111111111112,0.5,0.008611111111111113,0.06666666666666667,0.5381944444444444,1.0,0.08611111111111112,1.1666666666666667,0.03833333333333333,0.06666666666666667
p80_cfg2_s43,0.8,2,43,823,794,66.98859191655802,122.15000000000002,767,36.94396226415093,92.39499999999995,24.13252933507173,27.585000000000015,20.459427828348513,23.83999999999997,769,375,392,0.48891786179921776,0.07307999999999999,0.1368,1.8982142857142856,4.464285714285714,0.5204861111111111,0.875,0.09027777777777778,0.6666666666666666,0.035277777777777776,0.06666666666666667,0.5302083333333333,1.0,0.15833333333333333,1.3333333333333333,0.03805555555555555,0.06666666666666667
p80_cfg2_s44,0.8,2,44,807,742,65.44888111888112,119.49499999999998,715,34.28943472409151,85.78999999999995,23.991888111888134,27.50000000000003,20.360251046025112,23.35000000000001,717,354,361,0.4951048951048951,0.07084666666666667,0.1496,1.8029761904761905,4.678571428571429,0.4791666666666667,0.9583333333333334,0.09166666666666667,0.8333333333333334,0.033888888888888885,0.06666666666666667,0.5041666666666667,1.0416666666666667,0.09999999999999999,0.8333333333333334,0.034166666666666665,0.06666666666666667
p80_cfg2_s45,0.8,2,45,857,789,70.08536745406825,126.48500000000001,762,40.596839443742084,94.64999999999998,23.602493438320227,27.050000000000068,19.926308900523566,23.150000000000084,764,378,384,0.49606299212598426,0.08004,0.1504,2.2345238095238096,5.071428571428571,0.5170138888888889,0.8333333333333334,0.075,0.5,0.03611111111111111,0.06666666666666667,0.5149305555555556,0.9166666666666666,0.09444444444444444,0.6666666666666666,0.035833333333333335,0.06666666666666667
p80_cfg2_s46,0.8,2,46,811,760,71.65389344262296,135.71749999999997,732,42.51141732283463,103.18499999999997,23.746857923497284,26.850000000000023,20.0848299319728,23.0,735,362,370,0.49453551912568305,0.07690666666666668,0.1472,2.158035714285714,4.714285714285714,0.49583333333333335,0.9166666666666666,0.07638888888888888,0.6666666666666666,0.03361111111111111,0.06666666666666667,0.501736111111111,0.9583333333333334,0.09444444444444444,0.8333333333333334,0.035833333333333335,0.06666666666666667
p80_cfg3_s42,0.8,3,42,794,794,53.699300254452936,85.61249999999998,786,20.563727959697722,53.36999999999997,27.044020356234114,37.650000000000006,23.530418250950575,34.199999999999996,789,295,491,0.3753180661577608,0.05560666666666667,0.1304,1.0211309523809524,3.7142857142857144,0.3833333333333333,0.9166666666666666,0.08194444444444444,0.6666666666666666,0.0275,0.06666666666666667,0.6996527777777778,1.5416666666666667,0.8013888888888889,1.8333333333333333,0.04722222222222223,0.06666666666666667
p80_cfg3_s43,0.8,3,43,823,823,55.654770755886005,87.77000000000001,807,21.51117861482381,52.489999999999995,28.128128872366812,38.93500000000004,24.555740740740752,35.449999999999996,810,309,498,0.3828996282527881,0.05996666666666666,0.1264,1.1035714285714284,3.607142857142857,0.40868055555555555,0.9166666666666666,0.07083333333333333,0.6666666666666666,0.029166666666666667,0.06666666666666667,0.765625,1.4166666666666667,0.8666666666666667,1.8333333333333333,0.0475,0.06666666666666667
p80_cfg3_s44,0.8,3,44,807,807,52.33964613368284,81.24000000000001,763,20.136679058240386,50.89999999999998,27.497182175622566,40.10000000000001,23.948237597911234,36.3875,766,294,469,0.3853211009174312,0.05608,0.1344,1.01875,3.5714285714285716,0.38506944444444446,0.9583333333333334,0.07777777777777778,0.6666666666666666,0.028611111111111108,0.06666666666666667,0.7256944444444445,1.375,0.7819444444444444,1.8333333333333333,0.04527777777777778,0.06666666666666667
p80_cfg3_s46,0.8,3,46,811,811,52.419635890767246,85.61000000000001,769,20.194574599260164,54.150000000000006,27.383615084525378,40.910000000000025,23.8408031088083,37.1725,772,299,470,0.38881664499349805,0.05636666666666666,0.132,1.024702380952381,3.642857142857143,0.3982638888888889,0.9166666666666666,0.09305555555555556,0.6666666666666666,0.028611111111111108,0.06666666666666667,0.7190972222222222,1.4583333333333333,0.7333333333333334,1.8333333333333333,0.04472222222222222,0.06666666666666667
p80_cfg3_s45,0.8,3,45,857,857,55.304848484848485,88.41999999999999,825,21.965460910151677,53.94999999999999,27.7378181818182,39.39,24.167572463768124,35.43250000000002,828,321,504,0.3890909090909091,0.06250666666666667,0.136,1.1714285714285713,3.892857142857143,0.42569444444444443,1.0,0.09305555555555556,0.5,0.030833333333333334,0.06666666666666667,0.7878472222222223,1.4166666666666667,0.8277777777777778,1.8333333333333333,0.04777777777777778,0.06666666666666667
p80_cfg4_s42,0.8,4,42,794,794,47.117884130982375,68.6175,794,9.721599496221653,29.10499999999997,29.380667506297247,41.55000000000007,25.881926952141068,38.05000000000002,794,378,416,0.4760705289672544,0.04849333333333333,0.1232,0.5181547619047618,2.8214285714285716,0.5059027777777778,1.25,0.49722222222222223,1.8333333333333333,0.03611111111111111,0.06666666666666667,0.6246527777777778,1.5,0.7138888888888889,1.8333333333333333,0.03972222222222222,0.06666666666666667
p80_cfg4_s43,0.8,4,43,823,823,46.89210206561362,70.30000000000001,823,9.396415552855398,25.11999999999997,29.28383961117863,43.19,25.790886998784938,39.645,823,389,434,0.4726609963547995,0.05007333333333334,0.1216,0.524702380952381,2.607142857142857,0.5083333333333333,1.2916666666666667,0.4375,1.6666666666666667,0.03777777777777778,0.06666666666666667,0.6680555555555556,1.5833333333333333,0.7694444444444444,2.0,0.041944444444444444,0.06666666666666667
p80_cfg4_s44,0.8,4,44,807,807,48.00090090090091,70.46000000000004,777,11.612391573729854,31.534999999999965,29.316602316602335,42.239999999999974,25.882458386683744,39.3,781,371,406,0.4774774774774775,0.051173333333333335,0.1408,0.61875,3.2857142857142856,0.5305555555555556,1.2916666666666667,0.4611111111111111,1.8333333333333333,0.035277777777777776,0.06666666666666667,0.6440972222222222,1.5416666666666667,0.6958333333333333,1.8333333333333333,0.03916666666666667,0.06666666666666667
p80_cfg4_s45,0.8,4,45,857,857,49.125768321513014,72.38749999999999,846,9.989789964994158,26.549999999999955,31.17387706855794,46.05000000000001,27.649410377358496,42.482500000000016,848,408,438,0.48226950354609927,0.05484,0.128,0.5794642857142858,2.642857142857143,0.5520833333333334,1.25,0.5611111111111111,1.8333333333333333,0.03777777777777778,0.06666666666666667,0.7489583333333334,1.625,0.8444444444444444,1.8333333333333333,0.04111111111111111,0.06666666666666667
p80_cfg4_s46,0.8,4,46,811,811,48.16284810126584,72.82499999999997,790,11.228914919852025,32.849999999999994,29.688417721519002,43.605000000000004,26.213853904282118,40.319999999999986,794,379,411,0.479746835443038,0.05114666666666667,0.1312,0.6047619047619047,3.0357142857142856,0.5187499999999999,1.2083333333333333,0.5152777777777778,1.8333333333333333,0.03666666666666667,0.06666666666666667,0.6496527777777777,1.5833333333333333,0.7430555555555555,1.8333333333333333,0.03972222222222222,0.06666666666666667
p80_cfg5_s42,0.8,5,42,794,794,48.3500629722922,76.20249999999999,794,4.794521410579337,13.53499999999999,34.30415617128465,57.40249999999999,30.91649874055416,54.15249999999998,794,342,452,0.43073047858942065,0.04973333333333333,0.1272,0.31726190476190474,1.6428571428571428,0.47256944444444443,1.375,0.5388888888888889,1.8333333333333333,0.032777777777777774,0.06666666666666667,0.8677083333333333,2.5416666666666665,0.9319444444444445,2.1666666666666665,0.04388888888888889,0.06666666666666667
p80_cfg5_s43,0.8,5,43,823,823,48.43308913308914,76.95999999999998,819,5.416646415552848,12.550000000000008,33.97405372405374,58.50500000000001,30.61881851400732,55.39999999999998,821,348,471,0.4249084249084249,0.05192000000000001,0.1256,0.35446428571428573,1.5714285714285714,0.4545138888888889,1.2916666666666667,0.5027777777777778,1.8333333333333333,0.03305555555555555,0.06666666666666667,0.9378472222222222,2.5,0.9722222222222222,2.1666666666666665,0.04472222222222222,0.06666666666666667
p80_cfg5_s44,0.8,5,44,807,807,47.40223499361432,72.24000000000001,783,5.481846344485739,13.07000000000001,32.95887611749683,54.60000000000002,29.57379134860052,51.46249999999999,786,343,440,0.438058748403576,0.05026,0.1344,0.3458333333333333,2.0,0.4732638888888889,1.4166666666666667,0.4388888888888889,1.8333333333333333,0.032777777777777774,0.06666666666666667,0.8798611111111111,2.5,0.9027777777777778,2.1666666666666665,0.041666666666666664,0.06666666666666667
p80_cfg5_s45,0.8,5,45,857,857,48.923067776456605,76.4,841,5.399999999999991,13.12000000000001,34.404161712247344,57.650000000000034,31.05895610913405,54.48,843,364,477,0.4328180737217598,0.054993333333333325,0.1272,0.37023809523809526,1.6428571428571428,0.49652777777777773,1.3333333333333333,0.5430555555555555,1.8333333333333333,0.035,0.06666666666666667,0.9902777777777777,2.5,1.0069444444444444,2.0,0.04527777777777778,0.06666666666666667
p80_cfg5_s46,0.8,5,46,811,811,47.538874841972195,76.1,791,5.654069050554865,15.774999999999977,32.98546144121367,55.77499999999999,29.638524590163943,52.82,793,346,445,0.43742098609355246,0.050539999999999995,0.128,0.3619047619047619,1.9285714285714286,0.4628472222222222,1.2916666666666667,0.5194444444444445,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.875,2.4583333333333335,0.8944444444444444,2.1666666666666665,0.041944444444444444,0.06666666666666667
p80_cfg6_s42,0.8,6,42,794,793,48.13580481622308,83.85,789,7.528274559193951,47.71999999999996,32.20893536121674,50.02999999999999,28.82629911280102,46.819999999999965,789,338,451,0.42839036755386567,0.04967333333333333,0.1248,0.4604166666666667,1.8928571428571428,0.48055555555555557,1.5,0.5083333333333333,1.8333333333333333,0.03194444444444445,0.06666666666666667,0.765625,2.0833333333333335,0.8458333333333333,2.0,0.043055555555555555,0.06666666666666667
p80_cfg6_s43,0.8,6,43,823,822,48.94545454545455,85.55000000000001,814,7.472843256379095,42.879999999999974,33.17278869778872,53.22000000000001,29.78288343558283,49.864999999999995,815,346,468,0.4250614250614251,0.052660000000000005,0.1248,0.4717261904761905,1.7142857142857142,0.48784722222222227,1.5,0.5208333333333334,1.8333333333333333,0.03361111111111111,0.06666666666666667,0.8388888888888889,2.125,0.9638888888888889,2.1666666666666665,0.043611111111111114,0.06666666666666667
p80_cfg6_s44,0.8,6,44,807,790,46.96135483870968,78.44999999999999,775,6.467383059418451,38.45000000000002,32.615935483870985,49.515,29.266473616473622,46.20999999999999,777,332,443,0.42838709677419357,0.050706666666666664,0.1328,0.48125,1.9285714285714286,0.47951388888888885,1.5833333333333333,0.5236111111111111,1.8333333333333333,0.030833333333333334,0.06666666666666667,0.7756944444444445,2.0416666666666665,0.8458333333333333,2.0,0.041944444444444444,0.06666666666666667
p80_cfg6_s45,0.8,6,45,857,841,48.96700721153847,88.14749999999998,832,8.489311163895481,52.72249999999996,32.54609375000002,50.62250000000005,29.14136690647483,47.1875,834,354,478,0.4254807692307692,0.055426666666666666,0.1312,0.5973214285714287,2.0,0.4993055555555555,1.5,0.5861111111111111,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.8298611111111112,2.0416666666666665,0.8777777777777778,2.1666666666666665,0.04611111111111111,0.06666666666666667
p80_cfg6_s46,0.8,6,46,811,802,47.65076824583867,86.55000000000001,781,8.35666251556662,49.73,31.801344430217686,53.000000000000014,28.486143039591322,49.93,783,328,453,0.4199743918053777,0.05149333333333333,0.1296,0.5318452380952381,2.0,0.4694444444444445,1.4583333333333333,0.4680555555555555,1.8333333333333333,0.030555555555555555,0.06666666666666667,0.8006944444444444,2.2916666666666665,0.8027777777777777,2.1666666666666665,0.042499999999999996,0.06666666666666667
